homepage,internship,companyweb,company,address,salary,period,duration,work,salary_low,salary_high,address_unique
http://www.shixiseng.com/intern/inn_fqc4ydlj9pyo,教研实习生,http://www.shixiseng.com/company/detail/com_w8ibnph05znr,万题库,北京,150-250,5,4,市场,150,250,北京
http://www.shixiseng.com/intern/inn_yaetkzdezeu2,校园经理实习生(销售类),http://www.shixiseng.com/company/detail/com_hpauhpraumed,家教说,全国,200-300,4,9,运营,200,300,全国
http://www.shixiseng.com/intern/inn_tgttibcwiadf,网站用户增长经理,http://www.shixiseng.com/company/detail/com_hpauhpraumed,家教说,全国,200-300,4,9,运营,200,300,全国
http://www.shixiseng.com/intern/inn_c4cqhzj72bmn,制片助理,http://www.shixiseng.com/company/detail/com_kjotbcwj5wed,上视文化,北京,100-150,4,4,财会,100,150,北京
http://www.shixiseng.com/intern/inn_tfkgmnka0wbp,薪酬福利实习生,http://www.shixiseng.com/company/detail/com_qt5p0kegdx1k,贝塔斯曼,北京,100-120,5,5,新媒体,100,120,北京
http://www.shixiseng.com/intern/inn_h9kwgzuawrq6,咨询顾问,http://www.shixiseng.com/company/detail/com_l3rijmavsmcz,雄鹰教育,北京,150-250,5,7,运营,150,250,北京
http://www.shixiseng.com/intern/inn_30do29hwoxxu,实施顾问（实习生）,http://www.shixiseng.com/company/detail/com_qz9575xu7z4f,湖南用友,长沙,46-80,3,3,公关,46,80,长沙
http://www.shixiseng.com/intern/inn_mtmxmyxhgisi,行政实习生,http://www.shixiseng.com/company/detail/com_dc0hri3rizpk,安永,上海,139-140,3,3,商务,139,140,上海
http://www.shixiseng.com/intern/inn_2cfghfxnaiu0,行政实习生,http://www.shixiseng.com/company/detail/com_dc0hri3rizpk,安永,上海,139-140,3,6,编辑,139,140,上海
http://www.shixiseng.com/intern/inn_vwwevtehpdts,设计实习生,http://www.shixiseng.com/company/detail/com_w2kfjkls7ttm,滴滴出行,北京,200-260,4,2,市场,200,260,北京
http://www.shixiseng.com/intern/inn_xdz7zvf6qgwy,总经办管培生（土木/建筑方向）,http://www.shixiseng.com/company/detail/com_cpujrrsbfk49,DJI 大疆创新,深圳,250-350,5,9,市场,250,350,深圳
http://www.shixiseng.com/intern/inn_3w2thm5kkd6g,实习督导,http://www.shixiseng.com/company/detail/com_bvvcywu9n5jt,饿了么,深圳,100-160,3,8,运营,100,160,深圳
http://www.shixiseng.com/intern/inn_c0g3ghiapcl3,Marketing Intern,http://www.shixiseng.com/company/detail/com_dc0hri3rizpk,安永,上海,139-140,4,3,运营,139,140,上海
http://www.shixiseng.com/intern/inn_1geimkahwczx,销售客服一体（深圳）,http://www.shixiseng.com/company/detail/com_hpauhpraumed,家教说,深圳,200-300,4,8,财会,200,300,深圳
http://www.shixiseng.com/intern/inn_eqehspjedbju,广告销售代表,http://www.shixiseng.com/company/detail/com_b1y6hi8gdg9s,360教育在线,石家庄,100-120,5,4,新媒体,100,120,石家庄
http://www.shixiseng.com/intern/inn_hd68xe33esmh,广告销售代表,http://www.shixiseng.com/company/detail/com_b1y6hi8gdg9s,360教育在线,苏州,150-200,5,4,运营,150,200,苏州
http://www.shixiseng.com/intern/inn_hb6kihkiiv5i,产品经理助理,http://www.shixiseng.com/company/detail/com_b1y6hi8gdg9s,360教育在线,南京,120-200,4,13,公关,120,200,南京
http://www.shixiseng.com/intern/inn_bkbt6gzksrol,广告销售代表（徐州）,http://www.shixiseng.com/company/detail/com_b1y6hi8gdg9s,360教育在线,徐州,100-120,5,3,商务,100,120,徐州
http://www.shixiseng.com/intern/inn_ppbshcmia6gb,广告销售代表,http://www.shixiseng.com/company/detail/com_b1y6hi8gdg9s,360教育在线,南京,150-200,5,4,编辑,150,200,南京
http://www.shixiseng.com/intern/inn_yytzv0eu0i9o,新闻编辑/新媒体运营,http://www.shixiseng.com/company/detail/com_b1y6hi8gdg9s,360教育在线,南京,120-180,5,5,市场,120,180,南京
http://www.shixiseng.com/intern/inn_kfae3eydumvv,广告销售代表,http://www.shixiseng.com/company/detail/com_b1y6hi8gdg9s,360教育在线,济南,100-120,5,3,市场,100,120,济南
http://www.shixiseng.com/intern/inn_g8y4hohpwtr9,文字标注实习生,http://www.shixiseng.com/company/detail/com_qlvvpnpfmwzv,京东,北京,100-120,4,3,运营,100,120,北京
http://www.shixiseng.com/intern/inn_efmjosbe0ubz,vr产业编辑实习生,http://www.shixiseng.com/company/detail/com_b1z4fvk6pgif,游戏茶馆,成都,80-150,5,3,运营,80,150,成都
http://www.shixiseng.com/intern/inn_zdiokimzy7uw,编导助理,http://www.shixiseng.com/company/detail/com_b1y6hi8gdg9s,360教育在线,南京,100-120,5,14,财会,100,120,南京
http://www.shixiseng.com/intern/inn_yhkeuta7ihie,广告销售代表（常州）,http://www.shixiseng.com/company/detail/com_b1y6hi8gdg9s,360教育在线,常州,100-120,5,3,新媒体,100,120,常州
http://www.shixiseng.com/intern/inn_twqfvkqyx4aq,策略管理实习,http://www.shixiseng.com/company/detail/com_a1pros1d0rig,优酷,北京,80-150,5,8,运营,80,150,北京
http://www.shixiseng.com/intern/inn_pspncodcx6rl,PHP开发实习生,http://www.shixiseng.com/company/detail/com_hx2josarfsew,新浪微博,北京,150-250,5,3,公关,150,250,北京
http://www.shixiseng.com/intern/inn_d1r9jt7mryxh,实习记者,http://www.shixiseng.com/company/detail/com_b1z4fvk6pgif,游戏茶馆,成都,80-100,5,3,商务,80,100,成都
http://www.shixiseng.com/intern/inn_z6jqws7wvnjj,广告销售代表,http://www.shixiseng.com/company/detail/com_b1y6hi8gdg9s,360教育在线,无锡,150-200,5,4,编辑,150,200,无锡
http://www.shixiseng.com/intern/inn_dijrd1we5g2a,品牌活动执行,http://www.shixiseng.com/company/detail/com_jq5cusxcwlzl,视天传媒,上海,200-300,4,3,市场,200,300,上海
http://www.shixiseng.com/intern/inn_xxkjgqdjbcwu,安卓开发实习生,http://www.shixiseng.com/company/detail/com_qlvvpnpfmwzv,京东,北京,100-120,4,3,市场,100,120,北京
http://www.shixiseng.com/intern/inn_1ljecronakr9,医学（实习生）,http://www.shixiseng.com/company/detail/com_gegtpli2i6b9,品驰,北京,200-400,5,12,运营,200,400,北京
http://www.shixiseng.com/intern/inn_zdxsb70wccz2,剧本组-采编,http://www.shixiseng.com/company/detail/com_i7hsadmt368s,漫铠动漫,上海,100-120,5,3,运营,100,120,上海
http://www.shixiseng.com/intern/inn_ek34py2mdq5j,编辑记者,http://www.shixiseng.com/company/detail/com_b1z4fvk6pgif,游戏茶馆,成都,90-150,5,1,财会,90,150,成都
http://www.shixiseng.com/intern/inn_agaoshwsfjew,实习编辑,http://www.shixiseng.com/company/detail/com_b1z4fvk6pgif,游戏茶馆,成都,70-100,5,3,新媒体,70,100,成都
http://www.shixiseng.com/intern/inn_j6unajmnawcp,商务实习生,http://www.shixiseng.com/company/detail/com_gegtpli2i6b9,品驰,北京,160-161,5,17,运营,160,161,北京
http://www.shixiseng.com/intern/inn_trcstgbnlrls,商务助理（实习）,http://www.shixiseng.com/company/detail/com_gegtpli2i6b9,品驰,北京,100-160,5,5,公关,100,160,北京
http://www.shixiseng.com/intern/inn_rqzst61drm9g,嵌入软件研发（实习生）,http://www.shixiseng.com/company/detail/com_gegtpli2i6b9,品驰,北京,120-200,5,6,商务,120,200,北京
http://www.shixiseng.com/intern/inn_592ynqfbzw1p,生产操作工（实习生）,http://www.shixiseng.com/company/detail/com_gegtpli2i6b9,品驰,北京,100-101,5,3,编辑,100,101,北京
http://www.shixiseng.com/intern/inn_kkgpr9nuoysj,医学（京户）,http://www.shixiseng.com/company/detail/com_gegtpli2i6b9,品驰,北京,200-400,5,3,市场,200,400,北京
http://www.shixiseng.com/intern/inn_jvahosz6f2qj,临床工程师(实习生),http://www.shixiseng.com/company/detail/com_gegtpli2i6b9,品驰,全国,100-200,5,8,市场,100,200,全国
http://www.shixiseng.com/intern/inn_hzc7aqoo2wur,嵌入软件开发工程师,http://www.shixiseng.com/company/detail/com_gegtpli2i6b9,品驰,北京,100-150,5,0,运营,100,150,北京
http://www.shixiseng.com/intern/inn_wkke7svt4i0t,人力实习生,http://www.shixiseng.com/company/detail/com_gegtpli2i6b9,品驰,北京,100-160,5,3,运营,100,160,北京
http://www.shixiseng.com/intern/inn_qknq7mgfkali,管培生,http://www.shixiseng.com/company/detail/com_gegtpli2i6b9,品驰,北京,150-300,5,3,财会,150,300,北京
http://www.shixiseng.com/intern/inn_8zdxvxpufcr4,助理,http://www.shixiseng.com/company/detail/com_lpa24l4m3j5m,穂大金融,广州,50-51,3,5,新媒体,50,51,广州
http://www.shixiseng.com/intern/inn_ahs5wkchnhab,助理,http://www.shixiseng.com/company/detail/com_lpa24l4m3j5m,穂大金融,广州,50-51,3,5,运营,50,51,广州
http://www.shixiseng.com/intern/inn_9elpccjx68dy,小说审核客服编辑,http://www.shixiseng.com/company/detail/com_bxsvvzhrubrv,核桃阅读网,北京,100-120,5,3,公关,100,120,北京
http://www.shixiseng.com/intern/inn_4jcgtnske6w9,Android开发工程师,http://www.shixiseng.com/company/detail/com_gegtpli2i6b9,品驰,北京,100-150,5,0,商务,100,150,北京
http://www.shixiseng.com/intern/inn_zytejouijwl3,市场开发人员,http://www.shixiseng.com/company/detail/com_lpa24l4m3j5m,穂大金融,广州,100-200,5,3,编辑,100,200,广州
http://www.shixiseng.com/intern/inn_b1i1mo12nju1,二手房销售,http://www.shixiseng.com/company/detail/com_takis1cvthpn,代天下,成都,70-100,5,5,市场,70,100,成都
http://www.shixiseng.com/intern/inn_gad5odsfvebn,财务实习生（应付/应收/发票）,http://www.shixiseng.com/company/detail/com_zng6mujfjof1,伊顿,苏州,120-125,4,5,市场,120,125,苏州
http://www.shixiseng.com/intern/inn_lcz8eyy13vbm,售后客服（无销售性质）,http://www.shixiseng.com/company/detail/com_l3rijmavsmcz,雄鹰教育,北京,150-250,5,8,运营,150,250,北京
http://www.shixiseng.com/intern/inn_buoqdl3znfls,人力资源实习生,http://www.shixiseng.com/company/detail/com_siwuf9kreusx,国金黄金,北京,50-100,5,4,运营,50,100,北京
http://www.shixiseng.com/intern/inn_tptfhvxaspei,SCM Intern 供应链实习生,http://www.shixiseng.com/company/detail/com_zng6mujfjof1,伊顿,苏州,120-125,4,6,财会,120,125,苏州
http://www.shixiseng.com/intern/inn_bnstt7yg2r5o,新媒体销售,http://www.shixiseng.com/company/detail/com_l3rijmavsmcz,雄鹰教育,北京,150-300,5,9,新媒体,150,300,北京
http://www.shixiseng.com/intern/inn_tptfhvxaspei,新媒体销售,http://www.shixiseng.com/company/detail/com_l3rijmavsmcz,雄鹰教育,北京,150-300,5,9,运营,150,300,北京
http://www.shixiseng.com/intern/inn_bnstt7yg2r5o,测试工程师,http://www.shixiseng.com/company/detail/com_wb5z46v7ifuw,云创远景,北京,150-200,5,4,公关,150,200,北京
http://www.shixiseng.com/intern/inn_9mfggfrg7uta,行政助理,http://www.shixiseng.com/company/detail/com_wrrl5aywfsop,早起鸟教育,广州,50-80,4,6,商务,50,80,广州
http://www.shixiseng.com/intern/inn_scvzsz2katnr,自然语言处理\数据挖掘 实习生,http://www.shixiseng.com/company/detail/com_k0dowea3ia0i,百度,北京,200-300,5,8,编辑,200,300,北京
http://www.shixiseng.com/intern/inn_1yuca87zh3xd,数据分析助理,http://www.shixiseng.com/company/detail/com_8afj4zcjadiq,新浪,北京,60-120,5,3,市场,60,120,北京
http://www.shixiseng.com/intern/inn_7uhnc3ujcnqc,管理培训生（全国）,http://www.shixiseng.com/company/detail/com_3qqev4n8ihbk,大数金融,全国,69-92,5,3,市场,69,92,全国
http://www.shixiseng.com/intern/inn_2lelysevqgov,课程顾问,http://www.shixiseng.com/company/detail/com_jmeqbarlergj,优胜教育,广州,80-160,5,4,运营,80,160,广州
http://www.shixiseng.com/intern/inn_zyiytmhn3tdk,文员,http://www.shixiseng.com/company/detail/com_gqucwoo3pkyn,中国工合收藏文化研究会,北京,150-300,5,13,运营,150,300,北京
http://www.shixiseng.com/intern/inn_x1y2jlaxkgsw,建筑设计师,http://www.shixiseng.com/company/detail/com_x44yunz0nskd,世茂地产,成都,100-120,5,2,财会,100,120,成都
http://www.shixiseng.com/intern/inn_1qlwhoc1rsnc,商务助理,http://www.shixiseng.com/company/detail/com_eyajy8bhjj4g,腾讯影业,深圳,100-150,5,4,新媒体,100,150,深圳
http://www.shixiseng.com/intern/inn_1qlwhoc1rsnc,商务助理,http://www.shixiseng.com/company/detail/com_eyajy8bhjj4g,腾讯影业,深圳,100-150,5,4,运营,100,150,深圳
http://www.shixiseng.com/intern/inn_txfcyepvbrpw,校招-网页搜索产品经理实习生,http://www.shixiseng.com/company/detail/com_2atx1z5ay66t,搜狗,北京,120-121,5,6,公关,120,121,北京
http://www.shixiseng.com/intern/inn_8ofgxszihgk1,少儿音乐老师,http://www.shixiseng.com/company/detail/com_9hcvdts4aycg,优可音乐英语,重庆,30-60,6,3,商务,30,60,重庆
http://www.shixiseng.com/intern/inn_5jhizckkqvkp,咨询师助理（行政助理）,http://www.shixiseng.com/company/detail/com_9hcvdts4aycg,优可音乐英语,重庆,35-70,5,6,编辑,35,70,重庆
http://www.shixiseng.com/intern/inn_guvglbctd0lw,市场推广顾问,http://www.shixiseng.com/company/detail/com_oieiu5jeiwsk,华尔街英语,杭州,200-300,5,6,市场,200,300,杭州
http://www.shixiseng.com/intern/inn_2856edwyefhm,插画师,http://www.shixiseng.com/company/detail/com_9hcvdts4aycg,优可音乐英语,重庆,30-60,6,3,市场,30,60,重庆
http://www.shixiseng.com/intern/inn_hewuezxpdxsc,C/C++,http://www.shixiseng.com/company/detail/com_xhce3vn94jcr,小鹅数据,深圳,180-280,5,12,运营,180,280,深圳
http://www.shixiseng.com/intern/inn_cat5v9tauqny,市场专员,http://www.shixiseng.com/company/detail/com_jmeqbarlergj,优胜教育,广州,80-160,5,4,运营,80,160,广州
http://www.shixiseng.com/intern/inn_hvdty4rgig3l,音频特效师,http://www.shixiseng.com/company/detail/com_9hcvdts4aycg,优可音乐英语,重庆,40-80,5,12,财会,40,80,重庆
http://www.shixiseng.com/intern/inn_qaaqwsbbwbz7,教育咨询师,http://www.shixiseng.com/company/detail/com_9hcvdts4aycg,优可音乐英语,重庆,30-60,6,3,新媒体,30,60,重庆
http://www.shixiseng.com/intern/inn_hmbbvmglssfx,音乐老师,http://www.shixiseng.com/company/detail/com_9hcvdts4aycg,优可音乐英语,重庆,30-60,6,3,运营,30,60,重庆
http://www.shixiseng.com/intern/inn_dd49qfehey2b,小吉他实习老师,http://www.shixiseng.com/company/detail/com_9hcvdts4aycg,优可音乐英语,重庆,80-150,3,7,公关,80,150,重庆
http://www.shixiseng.com/intern/inn_dtel6omnicfp,融合通信技术开发工程师,http://www.shixiseng.com/company/detail/com_urore06i8ngm,三星中国通信研究院,北京,200-201,4,3,商务,200,201,北京
http://www.shixiseng.com/intern/inn_uxzraehkryqb,行政实习生,http://www.shixiseng.com/company/detail/com_9h4aiwtcbas7,51Talk无忧英语,上海,120-130,5,5,编辑,120,130,上海
http://www.shixiseng.com/intern/inn_tipjjsiq4tru,架子鼓（电鼓）实习教师,http://www.shixiseng.com/company/detail/com_9hcvdts4aycg,优可音乐英语,重庆,80-160,3,7,市场,80,160,重庆
http://www.shixiseng.com/intern/inn_okeb2kewllmk,少儿教育咨询师,http://www.shixiseng.com/company/detail/com_9hcvdts4aycg,优可音乐英语,重庆,30-60,6,3,市场,30,60,重庆
http://www.shixiseng.com/intern/inn_dhfyrwk3dmsa,在线班主任,http://www.shixiseng.com/company/detail/com_w8ibnph05znr,万题库,北京,200-300,5,8,运营,200,300,北京
http://www.shixiseng.com/intern/inn_8byvkabbjyzq,市场助理,http://www.shixiseng.com/company/detail/com_9hcvdts4aycg,优可音乐英语,重庆,30-60,6,3,运营,30,60,重庆
http://www.shixiseng.com/intern/inn_kexrfc47delx,游戏测试实习生,http://www.shixiseng.com/company/detail/com_hk05u9xqwsur,nvidia,上海,200-230,3,13,财会,200,230,上海
http://www.shixiseng.com/intern/inn_zm48m27icw0g,少儿英语老师,http://www.shixiseng.com/company/detail/com_9hcvdts4aycg,优可音乐英语,重庆,30-60,6,3,新媒体,30,60,重庆
http://www.shixiseng.com/intern/inn_eu9s7dije0ac,英语助教,http://www.shixiseng.com/company/detail/com_9hcvdts4aycg,优可音乐英语,重庆,30-60,6,3,运营,30,60,重庆
http://www.shixiseng.com/intern/inn_yhiv61rk865b,英语老师,http://www.shixiseng.com/company/detail/com_9hcvdts4aycg,优可音乐英语,重庆,30-60,6,3,公关,30,60,重庆
http://www.shixiseng.com/intern/inn_elffmyik6o23,新媒体运营,http://www.shixiseng.com/company/detail/com_9hcvdts4aycg,优可音乐英语,重庆,30-60,6,3,商务,30,60,重庆
http://www.shixiseng.com/intern/inn_nfyxxcgix0gp,人事行政,http://www.shixiseng.com/company/detail/com_yhricgvupv22,道贞财务,杭州,100-120,5,6,编辑,100,120,杭州
http://www.shixiseng.com/intern/inn_7gqqwwaygjvt,市场营销专员,http://www.shixiseng.com/company/detail/com_b0zqrzbgmdzb,ok英语教育,北京,100-200,5,3,市场,100,200,北京
http://www.shixiseng.com/intern/inn_4c7nvpitjvpk,市场部实习生,http://www.shixiseng.com/company/detail/com_uuuraye5amuv,EF英孚教育,上海,100-101,3,9,市场,100,101,上海
http://www.shixiseng.com/intern/inn_ug2mubxeytte,行政助理,http://www.shixiseng.com/company/detail/com_upab7o5p485s,健康心律,成都,80-100,5,6,运营,80,100,成都
http://www.shixiseng.com/intern/inn_wc4spagbediy,人事专员,http://www.shixiseng.com/company/detail/com_b0zqrzbgmdzb,ok英语教育,北京,100-200,5,6,运营,100,200,北京
http://www.shixiseng.com/intern/inn_top7z2ufydp0,行政前台,http://www.shixiseng.com/company/detail/com_b0zqrzbgmdzb,ok英语教育,北京,100-200,5,3,财会,100,200,北京
http://www.shixiseng.com/intern/inn_2losmmytrpvy,电商运营实习生,http://www.shixiseng.com/company/detail/com_9ibzgegvgm4v,课程格子,北京,120-150,5,4,新媒体,120,150,北京
http://www.shixiseng.com/intern/inn_urnmme7pxvay,销售,http://www.shixiseng.com/company/detail/com_b0zqrzbgmdzb,ok英语教育,北京,100-200,5,9,运营,100,200,北京
http://www.shixiseng.com/intern/inn_u492pk0igbte,内容运营编辑,http://www.shixiseng.com/company/detail/com_9ibzgegvgm4v,课程格子,北京,119-120,5,4,公关,119,120,北京
http://www.shixiseng.com/intern/inn_dbvvbfn0ynh9,行政前台,http://www.shixiseng.com/company/detail/com_b0zqrzbgmdzb,ok英语教育,北京,100-200,5,3,商务,100,200,北京
http://www.shixiseng.com/intern/inn_m5fn5dvsmpr2,英语教师,http://www.shixiseng.com/company/detail/com_b0zqrzbgmdzb,ok英语教育,北京,200-300,5,3,编辑,200,300,北京
http://www.shixiseng.com/intern/inn_34rzp7ai7lrg,运维工程师,http://www.shixiseng.com/company/detail/com_smmhzed141tj,欢聚时代（多玩YY）,珠海,80-120,3,3,市场,80,120,珠海
http://www.shixiseng.com/intern/inn_1fc8g62zofgi,内容运营实习生(J13556),http://www.shixiseng.com/company/detail/com_bcazbfkbzt9d,滴滴打车,北京,150-200,4,5,市场,150,200,北京
http://www.shixiseng.com/intern/inn_uckfh7xqijrx,运营实习生(J14081),http://www.shixiseng.com/company/detail/com_bcazbfkbzt9d,滴滴打车,北京,150-200,4,11,运营,150,200,北京
http://www.shixiseng.com/intern/inn_wompdf9jubh3,内容运营实习生（主编助理）,http://www.shixiseng.com/company/detail/com_cpn4xn8cwzy0,上海链家网,上海,150-200,4,4,运营,150,200,上海
